Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW);flag_ignore
2022-07-16T17:30:00+02:00;2022-07-16;17:30;28;Normandie;;;;;;2396;Consolidé;;non
2022-07-16T18:30:00+02:00;2022-07-16;18:30;28;Normandie;;;;;;2473;Consolidé;;non
2022-07-16T20:00:00+02:00;2022-07-16;20:00;28;Normandie;2925;Redressé;;;2925;2275;Consolidé;5200;non
2022-07-16T23:30:00+02:00;2022-07-16;23:30;28;Normandie;;;;;;2353;Consolidé;;non
2022-07-17T00:30:00+02:00;2022-07-17;00:30;28;Normandie;;;;;;2146;Consolidé;;non
2022-07-17T01:00:00+02:00;2022-07-17;01:00;28;Normandie;2792;Redressé;;;2792;2231;Consolidé;5023;non
2022-07-17T01:30:00+02:00;2022-07-17;01:30;28;Normandie;;;;;;2032;Consolidé;;non
2022-07-17T02:30:00+02:00;2022-07-17;02:30;28;Normandie;;;;;;1911;Consolidé;;non
2022-07-17T13:30:00+02:00;2022-07-17;13:30;28;Normandie;;;;;;2075;Consolidé;;non
2022-07-17T15:30:00+02:00;2022-07-17;15:30;28;Normandie;;;;;;1558;Consolidé;;non
2022-07-17T18:30:00+02:00;2022-07-17;18:30;28;Normandie;;;;;;2394;Consolidé;;non
2022-07-17T19:00:00+02:00;2022-07-17;19:00;28;Normandie;2940;Redressé;;;2940;2357;Consolidé;5297;non
2022-07-17T23:30:00+02:00;2022-07-17;23:30;28;Normandie;;;;;;2436;Consolidé;;non
2022-07-18T03:00:00+02:00;2022-07-18;03:00;28;Normandie;3077;Redressé;;;3077;2074;Consolidé;5151;non
2022-07-18T05:30:00+02:00;2022-07-18;05:30;28;Normandie;;;;;;2225;Consolidé;;non
2022-07-18T12:30:00+02:00;2022-07-18;12:30;28;Normandie;;;;;;2931;Consolidé;;non
2022-07-18T13:00:00+02:00;2022-07-18;13:00;28;Normandie;3075;Redressé;;;3075;2846;Consolidé;5921;non
2022-07-18T14:30:00+02:00;2022-07-18;14:30;28;Normandie;;;;;;2800;Consolidé;;non
2022-07-18T16:30:00+02:00;2022-07-18;16:30;28;Normandie;;;;;;2756;Consolidé;;non
2022-07-19T03:00:00+02:00;2022-07-19;03:00;28;Normandie;3138;Redressé;;;3138;2237;Consolidé;5375;non
2022-07-19T05:30:00+02:00;2022-07-19;05:30;28;Normandie;;;;;;2381;Consolidé;;non
2022-07-19T08:00:00+02:00;2022-07-19;08:00;28;Normandie;3151;Redressé;;;3151;2758;Consolidé;5909;non
2022-07-19T10:30:00+02:00;2022-07-19;10:30;28;Normandie;;;;;;2947;Consolidé;;non
2022-07-19T15:00:00+02:00;2022-07-19;15:00;28;Normandie;3084;Redressé;;;3084;2807;Consolidé;5891;non
2022-07-19T19:30:00+02:00;2022-07-19;19:30;28;Normandie;;;;;;2684;Consolidé;;non
2022-07-19T20:30:00+02:00;2022-07-19;20:30;28;Normandie;;;;;;2763;Consolidé;;non
2022-07-19T21:00:00+02:00;2022-07-19;21:00;28;Normandie;3419;Redressé;;;3419;2643;Consolidé;6062;non
2022-07-19T22:30:00+02:00;2022-07-19;22:30;28;Normandie;;;;;;2783;Consolidé;;non
2022-07-19T23:00:00+02:00;2022-07-19;23:00;28;Normandie;3226;Redressé;;;3226;2755;Consolidé;5981;non
2022-07-19T23:30:00+02:00;2022-07-19;23:30;28;Normandie;;;;;;2607;Consolidé;;non
2022-07-20T00:30:00+02:00;2022-07-20;00:30;28;Normandie;;;;;;2520;Consolidé;;non
2022-07-20T04:30:00+02:00;2022-07-20;04:30;28;Normandie;;;;;;2264;Consolidé;;non
2022-07-20T06:00:00+02:00;2022-07-20;06:00;28;Normandie;3337;Redressé;;;3337;2442;Consolidé;5779;non
2022-07-20T08:30:00+02:00;2022-07-20;08:30;28;Normandie;;;;;;2744;Consolidé;;non
2022-07-20T10:00:00+02:00;2022-07-20;10:00;28;Normandie;3476;Redressé;;;3476;2810;Consolidé;6286;non
2022-07-20T11:00:00+02:00;2022-07-20;11:00;28;Normandie;3500;Redressé;;;3500;2858;Consolidé;6358;non
2022-07-20T13:00:00+02:00;2022-07-20;13:00;28;Normandie;3404;Redressé;;;3404;2855;Consolidé;6259;non
2022-07-20T16:00:00+02:00;2022-07-20;16:00;28;Normandie;3211;Redressé;;;3211;2654;Consolidé;5865;non
2022-07-20T18:30:00+02:00;2022-07-20;18:30;28;Normandie;;;;;;2743;Consolidé;;non
2022-07-20T20:30:00+02:00;2022-07-20;20:30;28;Normandie;;;;;;2650;Consolidé;;non
2022-07-20T22:00:00+02:00;2022-07-20;22:00;28;Normandie;3209;Redressé;;;3209;2863;Consolidé;6072;non
2022-07-21T00:00:00+02:00;2022-07-21;00:00;28;Normandie;3135;Redressé;;;3135;2494;Consolidé;5629;non
2022-07-21T04:30:00+02:00;2022-07-21;04:30;28;Normandie;;;;;;2259;Consolidé;;non
2022-07-21T05:00:00+02:00;2022-07-21;05:00;28;Normandie;3155;Redressé;;;3155;2309;Consolidé;5464;non
2022-07-21T09:00:00+02:00;2022-07-21;09:00;28;Normandie;3369;Redressé;;;3369;2742;Consolidé;6111;non
2022-07-21T10:00:00+02:00;2022-07-21;10:00;28;Normandie;3385;Redressé;;;3385;2733;Consolidé;6118;non
2022-07-21T11:00:00+02:00;2022-07-21;11:00;28;Normandie;3385;Redressé;;;3385;2819;Consolidé;6204;non
2022-07-21T12:30:00+02:00;2022-07-21;12:30;28;Normandie;;;;;;2865;Consolidé;;non
2022-07-21T14:00:00+02:00;2022-07-21;14:00;28;Normandie;3166;Redressé;;;3166;2788;Consolidé;5954;non
2022-07-21T16:30:00+02:00;2022-07-21;16:30;28;Normandie;;;;;;2653;Consolidé;;non
2022-07-22T01:00:00+02:00;2022-07-22;01:00;28;Normandie;2925;Redressé;;;2925;2468;Consolidé;5393;non
2022-07-22T04:30:00+02:00;2022-07-22;04:30;28;Normandie;;;;;;2237;Consolidé;;non
2022-07-22T07:00:00+02:00;2022-07-22;07:00;28;Normandie;3448;Redressé;;;3448;2509;Consolidé;5957;non
2022-07-22T08:00:00+02:00;2022-07-22;08:00;28;Normandie;3497;Redressé;;;3497;2693;Consolidé;6190;non
2022-07-22T08:30:00+02:00;2022-07-22;08:30;28;Normandie;;;;;;2744;Consolidé;;non
2022-07-22T10:30:00+02:00;2022-07-22;10:30;28;Normandie;;;;;;2824;Consolidé;;non
2022-07-22T12:30:00+02:00;2022-07-22;12:30;28;Normandie;;;;;;2876;Consolidé;;non
2022-07-23T00:30:00+02:00;2022-07-23;00:30;28;Normandie;;;;;;2255;Consolidé;;non
2022-07-23T01:00:00+02:00;2022-07-23;01:00;28;Normandie;2823;Redressé;;;2823;2363;Consolidé;5186;non
2022-07-23T07:30:00+02:00;2022-07-23;07:30;28;Normandie;;;;;;2210;Consolidé;;non
2022-07-23T11:30:00+02:00;2022-07-23;11:30;28;Normandie;;;;;;2568;Consolidé;;non
2022-07-23T16:00:00+02:00;2022-07-23;16:00;28;Normandie;2879;Redressé;;;2879;2041;Consolidé;4920;non
2022-07-23T18:00:00+02:00;2022-07-23;18:00;28;Normandie;3021;Redressé;;;3021;2318;Consolidé;5339;non
2022-07-24T01:00:00+02:00;2022-07-24;01:00;28;Normandie;3011;Redressé;;;3011;2291;Consolidé;5302;non
2022-07-24T10:30:00+02:00;2022-07-24;10:30;28;Normandie;;;;;;2271;Consolidé;;non
2022-07-24T14:30:00+02:00;2022-07-24;14:30;28;Normandie;;;;;;2176;Consolidé;;non
2022-07-24T17:30:00+02:00;2022-07-24;17:30;28;Normandie;;;;;;2273;Consolidé;;non
2022-07-24T18:30:00+02:00;2022-07-24;18:30;28;Normandie;;;;;;2330;Consolidé;;non
2022-07-24T19:30:00+02:00;2022-07-24;19:30;28;Normandie;;;;;;2361;Consolidé;;non
2022-07-25T00:30:00+02:00;2022-07-25;00:30;28;Normandie;;;;;;2105;Consolidé;;non
2022-07-25T03:00:00+02:00;2022-07-25;03:00;28;Normandie;2910;Redressé;;;2910;2048;Consolidé;4958;non
2022-07-25T05:30:00+02:00;2022-07-25;05:30;28;Normandie;;;;;;2150;Consolidé;;non
2022-07-25T10:30:00+02:00;2022-07-25;10:30;28;Normandie;;;;;;2714;Consolidé;;non
2022-07-25T13:00:00+02:00;2022-07-25;13:00;28;Normandie;3159;Redressé;;;3159;2762;Consolidé;5921;non
2022-07-25T14:00:00+02:00;2022-07-25;14:00;28;Normandie;3128;Redressé;;;3128;2686;Consolidé;5814;non
2022-07-25T20:00:00+02:00;2022-07-25;20:00;28;Normandie;3063;Redressé;;;3063;2521;Consolidé;5584;non
2022-07-25T23:00:00+02:00;2022-07-25;23:00;28;Normandie;3055;Redressé;;;3055;2657;Consolidé;5712;non
2022-07-26T01:00:00+02:00;2022-07-26;01:00;28;Normandie;2981;Redressé;;;2981;2352;Consolidé;5333;non
2022-07-26T04:00:00+02:00;2022-07-26;04:00;28;Normandie;2997;Redressé;;;2997;2128;Consolidé;5125;non
2022-07-26T14:00:00+02:00;2022-07-26;14:00;28;Normandie;3236;Redressé;;;3236;2713;Consolidé;5949;non
2022-07-26T15:00:00+02:00;2022-07-26;15:00;28;Normandie;3157;Redressé;;;3157;2611;Consolidé;5768;non
2022-07-26T16:30:00+02:00;2022-07-26;16:30;28;Normandie;;;;;;2532;Consolidé;;non
2022-07-26T19:30:00+02:00;2022-07-26;19:30;28;Normandie;;;;;;2575;Consolidé;;non
2022-07-26T22:00:00+02:00;2022-07-26;22:00;28;Normandie;3044;Redressé;;;3044;2812;Consolidé;5856;non
2022-07-26T23:30:00+02:00;2022-07-26;23:30;28;Normandie;;;;;;2630;Consolidé;;non
2022-07-27T03:00:00+02:00;2022-07-27;03:00;28;Normandie;2885;Redressé;;;2885;2134;Consolidé;5019;non
2022-07-27T03:30:00+02:00;2022-07-27;03:30;28;Normandie;;;;;;2093;Consolidé;;non
2022-07-27T04:30:00+02:00;2022-07-27;04:30;28;Normandie;;;;;;2218;Consolidé;;non
2022-07-27T12:00:00+02:00;2022-07-27;12:00;28;Normandie;3213;Redressé;;;3213;2885;Consolidé;6098;non
2022-07-27T13:00:00+02:00;2022-07-27;13:00;28;Normandie;3138;Redressé;;;3138;2766;Consolidé;5904;non
2022-07-27T14:30:00+02:00;2022-07-27;14:30;28;Normandie;;;;;;2665;Consolidé;;non
2022-07-28T01:00:00+02:00;2022-07-28;01:00;28;Normandie;3030;Redressé;;;3030;2390;Consolidé;5420;non
2022-07-28T03:00:00+02:00;2022-07-28;03:00;28;Normandie;3042;Redressé;;;3042;2158;Consolidé;5200;non
2022-07-28T03:30:00+02:00;2022-07-28;03:30;28;Normandie;;;;;;2125;Consolidé;;non
2022-07-28T05:00:00+02:00;2022-07-28;05:00;28;Normandie;3163;Redressé;;;3163;2229;Consolidé;5392;non
2022-08-17T05:00:00+02:00;2022-08-17;05:00;28;Normandie;3099;Redressé;;;3099;2045;Consolidé;5144;non
2022-08-17T07:30:00+02:00;2022-08-17;07:30;28;Normandie;;;;;;2378;Consolidé;;non
2022-08-17T15:00:00+02:00;2022-08-17;15:00;28;Normandie;3124;Redressé;;;3124;2491;Consolidé;5615;non
2022-08-17T18:30:00+02:00;2022-08-17;18:30;28;Normandie;;;;;;2474;Consolidé;;non
2022-08-17T20:00:00+02:00;2022-08-17;20:00;28;Normandie;3269;Redressé;;;3269;2380;Consolidé;5649;non
2022-08-17T20:30:00+02:00;2022-08-17;20:30;28;Normandie;;;;;;2520;Consolidé;;non
2022-08-17T22:30:00+02:00;2022-08-17;22:30;28;Normandie;;;;;;2476;Consolidé;;non
2022-08-17T23:00:00+02:00;2022-08-17;23:00;28;Normandie;3026;Redressé;;;3026;2555;Consolidé;5581;non
2022-08-18T04:00:00+02:00;2022-08-18;04:00;28;Normandie;3058;Redressé;;;3058;2313;Consolidé;5371;non
2022-08-18T09:30:00+02:00;2022-08-18;09:30;28;Normandie;;;;;;2208;Consolidé;;non
2022-08-18T10:00:00+02:00;2022-08-18;10:00;28;Normandie;3335;Redressé;;;3335;2590;Consolidé;5925;non
2022-08-18T16:30:00+02:00;2022-08-18;16:30;28;Normandie;;;;;;2472;Consolidé;;non
2022-08-18T17:00:00+02:00;2022-08-18;17:00;28;Normandie;3177;Redressé;;;3177;2434;Consolidé;5611;non
2022-08-18T18:00:00+02:00;2022-08-18;18:00;28;Normandie;3200;Redressé;;;3200;2519;Consolidé;5719;non
2022-08-18T20:00:00+02:00;2022-08-18;20:00;28;Normandie;3217;Redressé;;;3217;2429;Consolidé;5646;non
2022-08-19T01:00:00+02:00;2022-08-19;01:00;28;Normandie;3022;Redressé;;;3022;2308;Consolidé;5330;non
2022-08-19T02:00:00+02:00;2022-08-19;02:00;28;Normandie;3007;Redressé;;;3007;2134;Consolidé;5141;non
2022-08-19T06:00:00+02:00;2022-08-19;06:00;28;Normandie;3178;Redressé;;;3178;2231;Consolidé;5409;non
2022-08-19T06:30:00+02:00;2022-08-19;06:30;28;Normandie;;;;;;2536;Consolidé;;non
2022-08-19T12:00:00+02:00;2022-08-19;12:00;28;Normandie;3292;Redressé;;;3292;2813;Consolidé;6105;non
2022-08-19T13:00:00+02:00;2022-08-19;13:00;28;Normandie;3270;Redressé;;;3270;2671;Consolidé;5941;non
2022-08-19T14:30:00+02:00;2022-08-19;14:30;28;Normandie;;;;;;2528;Consolidé;;non
2022-08-19T15:30:00+02:00;2022-08-19;15:30;28;Normandie;;;;;;2470;Consolidé;;non
2022-08-19T17:30:00+02:00;2022-08-19;17:30;28;Normandie;;;;;;2421;Consolidé;;non
2022-08-19T21:00:00+02:00;2022-08-19;21:00;28;Normandie;3145;Redressé;;;3145;2544;Consolidé;5689;non
2022-08-20T01:00:00+02:00;2022-08-20;01:00;28;Normandie;3000;Redressé;;;3000;2275;Consolidé;5275;non
2022-08-20T02:00:00+02:00;2022-08-20;02:00;28;Normandie;2997;Redressé;;;2997;2094;Consolidé;5091;non
2022-08-20T04:00:00+02:00;2022-08-20;04:00;28;Normandie;3022;Redressé;;;3022;1960;Consolidé;4982;non
2022-08-20T05:00:00+02:00;2022-08-20;05:00;28;Normandie;3020;Redressé;;;3020;1961;Consolidé;4981;non
2022-08-20T11:30:00+02:00;2022-08-20;11:30;28;Normandie;;;;;;2380;Consolidé;;non
2022-08-20T13:00:00+02:00;2022-08-20;13:00;28;Normandie;3209;Redressé;;;3209;2498;Consolidé;5707;non
2022-08-20T15:30:00+02:00;2022-08-20;15:30;28;Normandie;;;;;;2195;Consolidé;;non
2022-08-20T16:00:00+02:00;2022-08-20;16:00;28;Normandie;3083;Redressé;;;3083;2120;Consolidé;5203;non
2022-08-20T22:00:00+02:00;2022-08-20;22:00;28;Normandie;3118;Redressé;;;3118;2563;Consolidé;5681;non
2022-08-20T23:00:00+02:00;2022-08-20;23:00;28;Normandie;3118;Redressé;;;3118;2449;Consolidé;5567;non
2022-08-21T03:30:00+02:00;2022-08-21;03:30;28;Normandie;;;;;;1754;Consolidé;;non
2022-08-21T04:00:00+02:00;2022-08-21;04:00;28;Normandie;3158;Redressé;;;3158;1869;Consolidé;5027;non
2022-08-21T05:00:00+02:00;2022-08-21;05:00;28;Normandie;3194;Redressé;;;3194;1884;Consolidé;5078;non
2022-08-21T06:30:00+02:00;2022-08-21;06:30;28;Normandie;;;;;;2062;Consolidé;;non
2022-08-21T07:00:00+02:00;2022-08-21;07:00;28;Normandie;3060;Redressé;;;3060;1881;Consolidé;4941;non
2022-08-21T10:00:00+02:00;2022-08-21;10:00;28;Normandie;3161;Redressé;;;3161;2231;Consolidé;5392;non
2022-08-21T12:00:00+02:00;2022-08-21;12:00;28;Normandie;3060;Redressé;;;3060;2342;Consolidé;5402;non
2022-08-21T13:30:00+02:00;2022-08-21;13:30;28;Normandie;;;;;;2135;Consolidé;;non
2022-08-21T15:30:00+02:00;2022-08-21;15:30;28;Normandie;;;;;;1945;Consolidé;;non
2022-08-21T22:30:00+02:00;2022-08-21;22:30;28;Normandie;;;;;;2373;Consolidé;;non
2022-08-21T23:00:00+02:00;2022-08-21;23:00;28;Normandie;3195;Redressé;;;3195;2491;Consolidé;5686;non
2022-08-22T00:30:00+02:00;2022-08-22;00:30;28;Normandie;;;;;;2116;Consolidé;;non
2022-08-22T05:30:00+02:00;2022-08-22;05:30;28;Normandie;;;;;;2186;Consolidé;;non
2022-08-22T15:00:00+02:00;2022-08-22;15:00;28;Normandie;3360;Redressé;;;3360;2628;Consolidé;5988;non
2022-08-22T16:30:00+02:00;2022-08-22;16:30;28;Normandie;;;;;;2541;Consolidé;;non
2022-08-22T20:00:00+02:00;2022-08-22;20:00;28;Normandie;3267;Redressé;;;3267;2557;Consolidé;5824;non
2022-08-22T21:00:00+02:00;2022-08-22;21:00;28;Normandie;3218;Redressé;;;3218;2699;Consolidé;5917;non
2022-08-22T21:30:00+02:00;2022-08-22;21:30;28;Normandie;;;;;;2745;Consolidé;;non
2022-08-23T00:00:00+02:00;2022-08-23;00:00;28;Normandie;3143;Redressé;;;3143;2530;Consolidé;5673;non
2022-08-23T01:30:00+02:00;2022-08-23;01:30;28;Normandie;;;;;;2209;Consolidé;;non
2022-08-23T02:30:00+02:00;2022-08-23;02:30;28;Normandie;;;;;;2123;Consolidé;;non
2022-08-23T07:30:00+02:00;2022-08-23;07:30;28;Normandie;;;;;;2559;Consolidé;;non
2022-08-23T10:00:00+02:00;2022-08-23;10:00;28;Normandie;3419;Redressé;;;3419;2773;Consolidé;6192;non
2022-08-23T13:00:00+02:00;2022-08-23;13:00;28;Normandie;3409;Redressé;;;3409;2841;Consolidé;6250;non
2022-08-23T14:30:00+02:00;2022-08-23;14:30;28;Normandie;;;;;;2756;Consolidé;;non
2022-08-23T15:00:00+02:00;2022-08-23;15:00;28;Normandie;3292;Redressé;;;3292;2709;Consolidé;6001;non
2022-08-23T17:00:00+02:00;2022-08-23;17:00;28;Normandie;3284;Redressé;;;3284;2636;Consolidé;5920;non
2022-08-23T18:30:00+02:00;2022-08-23;18:30;28;Normandie;;;;;;2749;Consolidé;;non
2022-08-23T20:00:00+02:00;2022-08-23;20:00;28;Normandie;3378;Redressé;;;3378;2600;Consolidé;5978;non
2022-08-23T23:30:00+02:00;2022-08-23;23:30;28;Normandie;;;;;;2738;Consolidé;;non
2022-08-24T01:30:00+02:00;2022-08-24;01:30;28;Normandie;;;;;;2249;Consolidé;;non
2022-08-24T03:30:00+02:00;2022-08-24;03:30;28;Normandie;;;;;;2112;Consolidé;;non
2022-08-24T04:30:00+02:00;2022-08-24;04:30;28;Normandie;;;;;;2197;Consolidé;;non
2022-08-24T05:30:00+02:00;2022-08-24;05:30;28;Normandie;;;;;;2328;Consolidé;;non
2022-08-24T07:00:00+02:00;2022-08-24;07:00;28;Normandie;3455;Redressé;;;3455;2480;Consolidé;5935;non
2022-08-24T08:30:00+02:00;2022-08-24;08:30;28;Normandie;;;;;;2742;Consolidé;;non
2022-08-24T12:30:00+02:00;2022-08-24;12:30;28;Normandie;;;;;;2901;Consolidé;;non
2022-07-28T09:00:00+02:00;2022-07-28;09:00;28;Normandie;3273;Redressé;;;3273;2703;Consolidé;5976;non
2022-07-28T12:00:00+02:00;2022-07-28;12:00;28;Normandie;3087;Redressé;;;3087;2855;Consolidé;5942;non
2022-07-28T13:00:00+02:00;2022-07-28;13:00;28;Normandie;3011;Redressé;;;3011;2727;Consolidé;5738;non
2022-07-28T13:30:00+02:00;2022-07-28;13:30;28;Normandie;;;;;;2728;Consolidé;;non
2022-07-28T16:00:00+02:00;2022-07-28;16:00;28;Normandie;2937;Redressé;;;2937;2571;Consolidé;5508;non
2022-07-28T20:30:00+02:00;2022-07-28;20:30;28;Normandie;;;;;;2557;Consolidé;;non
2022-07-28T22:00:00+02:00;2022-07-28;22:00;28;Normandie;3017;Redressé;;;3017;2751;Consolidé;5768;non
2022-07-28T22:30:00+02:00;2022-07-28;22:30;28;Normandie;;;;;;2731;Consolidé;;non
2022-07-29T00:00:00+02:00;2022-07-29;00:00;28;Normandie;2872;Redressé;;;2872;2455;Consolidé;5327;non
2022-07-29T01:30:00+02:00;2022-07-29;01:30;28;Normandie;;;;;;2137;Consolidé;;non
2022-07-29T02:30:00+02:00;2022-07-29;02:30;28;Normandie;;;;;;2380;Consolidé;;non
2022-07-29T03:30:00+02:00;2022-07-29;03:30;28;Normandie;;;;;;2050;Consolidé;;non
2022-07-29T09:30:00+02:00;2022-07-29;09:30;28;Normandie;;;;;;2701;Consolidé;;non
2022-07-29T11:00:00+02:00;2022-07-29;11:00;28;Normandie;3113;Redressé;;;3113;2812;Consolidé;5925;non
2022-07-29T22:00:00+02:00;2022-07-29;22:00;28;Normandie;2893;Redressé;;;2893;2728;Consolidé;5621;non
2022-07-29T22:30:00+02:00;2022-07-29;22:30;28;Normandie;;;;;;2669;Consolidé;;non
2022-07-30T00:00:00+02:00;2022-07-30;00:00;28;Normandie;2683;Redressé;;;2683;2448;Consolidé;5131;non
2022-07-30T01:00:00+02:00;2022-07-30;01:00;28;Normandie;2669;Redressé;;;2669;2329;Consolidé;4998;non
2022-07-30T04:00:00+02:00;2022-07-30;04:00;28;Normandie;2780;Redressé;;;2780;1994;Consolidé;4774;non
2022-07-30T05:30:00+02:00;2022-07-30;05:30;28;Normandie;;;;;;1979;Consolidé;;non
2022-07-30T09:00:00+02:00;2022-07-30;09:00;28;Normandie;2973;Redressé;;;2973;2294;Consolidé;5267;non
2022-07-30T13:30:00+02:00;2022-07-30;13:30;28;Normandie;;;;;;2297;Consolidé;;non
2022-07-30T15:00:00+02:00;2022-07-30;15:00;28;Normandie;2710;Redressé;;;2710;2208;Consolidé;4918;non
2022-07-30T17:00:00+02:00;2022-07-30;17:00;28;Normandie;2748;Redressé;;;2748;2233;Consolidé;4981;non
2022-07-30T18:00:00+02:00;2022-07-30;18:00;28;Normandie;2755;Redressé;;;2755;2314;Consolidé;5069;non
2022-07-30T18:30:00+02:00;2022-07-30;18:30;28;Normandie;;;;;;2458;Consolidé;;non
2022-07-30T22:00:00+02:00;2022-07-30;22:00;28;Normandie;2746;Redressé;;;2746;2609;Consolidé;5355;non
2022-07-31T03:00:00+02:00;2022-07-31;03:00;28;Normandie;2791;Redressé;;;2791;1983;Consolidé;4774;non
2022-07-31T09:00:00+02:00;2022-07-31;09:00;28;Normandie;2947;Redressé;;;2947;2075;Consolidé;5022;non
2022-07-31T10:30:00+02:00;2022-07-31;10:30;28;Normandie;;;;;;2196;Consolidé;;non
2022-07-31T11:30:00+02:00;2022-07-31;11:30;28;Normandie;;;;;;2437;Consolidé;;non
2022-07-31T14:00:00+02:00;2022-07-31;14:00;28;Normandie;2798;Redressé;;;2798;2118;Consolidé;4916;non
2022-07-31T15:00:00+02:00;2022-07-31;15:00;28;Normandie;2745;Redressé;;;2745;1989;Consolidé;4734;non
2022-07-31T19:30:00+02:00;2022-07-31;19:30;28;Normandie;;;;;;2237;Consolidé;;non
2022-07-31T22:30:00+02:00;2022-07-31;22:30;28;Normandie;;;;;;2520;Consolidé;;non
2022-08-01T05:30:00+02:00;2022-08-01;05:30;28;Normandie;;;;;;2114;Consolidé;;non
2022-08-01T08:00:00+02:00;2022-08-01;08:00;28;Normandie;3053;Redressé;;;3053;2493;Consolidé;5546;non
2022-08-01T11:30:00+02:00;2022-08-01;11:30;28;Normandie;;;;;;2496;Consolidé;;non
2022-08-01T12:30:00+02:00;2022-08-01;12:30;28;Normandie;;;;;;2692;Consolidé;;non
2022-08-01T14:30:00+02:00;2022-08-01;14:30;28;Normandie;;;;;;2502;Consolidé;;non
2022-08-01T15:30:00+02:00;2022-08-01;15:30;28;Normandie;;;;;;2470;Consolidé;;non
2022-08-01T16:00:00+02:00;2022-08-01;16:00;28;Normandie;2940;Redressé;;;2940;2404;Consolidé;5344;non
2022-08-01T22:30:00+02:00;2022-08-01;22:30;28;Normandie;;;;;;2674;Consolidé;;non
2022-08-02T00:00:00+02:00;2022-08-02;00:00;28;Normandie;2835;Redressé;;;2835;2346;Consolidé;5181;non
2022-08-02T06:00:00+02:00;2022-08-02;06:00;28;Normandie;2963;Redressé;;;2963;2171;Consolidé;5134;non
2022-08-02T07:30:00+02:00;2022-08-02;07:30;28;Normandie;;;;;;2400;Consolidé;;non
2022-08-02T09:00:00+02:00;2022-08-02;09:00;28;Normandie;3123;Redressé;;;3123;2556;Consolidé;5679;non
2022-08-02T09:30:00+02:00;2022-08-02;09:30;28;Normandie;;;;;;2573;Consolidé;;non
2022-08-02T13:30:00+02:00;2022-08-02;13:30;28;Normandie;;;;;;2645;Consolidé;;non
2022-08-02T19:00:00+02:00;2022-08-02;19:00;28;Normandie;3057;Redressé;;;3057;2576;Consolidé;5633;non
2022-08-02T20:30:00+02:00;2022-08-02;20:30;28;Normandie;;;;;;2552;Consolidé;;non
2022-08-03T00:00:00+02:00;2022-08-03;00:00;28;Normandie;2919;Redressé;;;2919;2404;Consolidé;5323;non
2022-08-03T02:00:00+02:00;2022-08-03;02:00;28;Normandie;2907;Redressé;;;2907;2149;Consolidé;5056;non
2022-08-03T04:30:00+02:00;2022-08-03;04:30;28;Normandie;;;;;;2067;Consolidé;;non
2022-08-03T05:30:00+02:00;2022-08-03;05:30;28;Normandie;;;;;;2165;Consolidé;;non
2022-08-03T08:00:00+02:00;2022-08-03;08:00;28;Normandie;3077;Redressé;;;3077;2481;Consolidé;5558;non
2022-08-03T09:00:00+02:00;2022-08-03;09:00;28;Normandie;3044;Redressé;;;3044;2579;Consolidé;5623;non
2022-08-03T09:30:00+02:00;2022-08-03;09:30;28;Normandie;;;;;;2579;Consolidé;;non
2022-08-03T11:00:00+02:00;2022-08-03;11:00;28;Normandie;3037;Redressé;;;3037;2690;Consolidé;5727;non
2022-08-03T14:30:00+02:00;2022-08-03;14:30;28;Normandie;;;;;;2588;Consolidé;;non
2022-08-03T15:00:00+02:00;2022-08-03;15:00;28;Normandie;3042;Redressé;;;3042;2575;Consolidé;5617;non
2022-08-03T20:00:00+02:00;2022-08-03;20:00;28;Normandie;3238;Redressé;;;3238;2461;Consolidé;5699;non
2022-08-04T05:00:00+02:00;2022-08-04;05:00;28;Normandie;3017;Redressé;;;3017;2171;Consolidé;5188;non
2022-08-04T06:00:00+02:00;2022-08-04;06:00;28;Normandie;3064;Redressé;;;3064;2193;Consolidé;5257;non
2022-08-04T08:30:00+02:00;2022-08-04;08:30;28;Normandie;;;;;;2488;Consolidé;;non
2022-08-04T10:30:00+02:00;2022-08-04;10:30;28;Normandie;;;;;;2663;Consolidé;;non
2022-08-04T11:00:00+02:00;2022-08-04;11:00;28;Normandie;3279;Redressé;;;3279;2643;Consolidé;5922;non
2022-08-04T16:00:00+02:00;2022-08-04;16:00;28;Normandie;3071;Redressé;;;3071;2431;Consolidé;5502;non
2022-08-04T16:30:00+02:00;2022-08-04;16:30;28;Normandie;;;;;;2429;Consolidé;;non
2022-08-04T19:00:00+02:00;2022-08-04;19:00;28;Normandie;3165;Redressé;;;3165;2515;Consolidé;5680;non
2022-08-05T00:30:00+02:00;2022-08-05;00:30;28;Normandie;;;;;;2201;Consolidé;;non
