Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - NaTran;Statut - NaTran;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW);flag_ignore
2020-06-28T19:30:00+02:00;2020-06-28;19:30;76;Occitanie;;;;;;3603;Consolidé;;non
2020-06-28T20:00:00+02:00;2020-06-28;20:00;76;Occitanie;266;Définitif;535;Définitif;801;3609;Consolidé;4410;non
2020-06-28T21:00:00+02:00;2020-06-28;21:00;76;Occitanie;251;Définitif;487;Définitif;738;3479;Consolidé;4217;non
2020-06-29T00:30:00+02:00;2020-06-29;00:30;76;Occitanie;;;;;;3437;Consolidé;;non
2020-06-29T01:30:00+02:00;2020-06-29;01:30;76;Occitanie;;;;;;3062;Consolidé;;non
2020-06-29T04:30:00+02:00;2020-06-29;04:30;76;Occitanie;;;;;;2692;Consolidé;;non
2020-06-29T09:00:00+02:00;2020-06-29;09:00;76;Occitanie;323;Définitif;755;Définitif;1078;3805;Consolidé;4883;non
2020-06-29T10:00:00+02:00;2020-06-29;10:00;76;Occitanie;309;Définitif;761;Définitif;1070;4049;Consolidé;5119;non
2020-06-29T13:00:00+02:00;2020-06-29;13:00;76;Occitanie;306;Définitif;697;Définitif;1003;4396;Consolidé;5399;non
2020-06-29T14:00:00+02:00;2020-06-29;14:00;76;Occitanie;265;Définitif;646;Définitif;911;4312;Consolidé;5223;non
2020-06-29T15:00:00+02:00;2020-06-29;15:00;76;Occitanie;242;Définitif;595;Définitif;837;4220;Consolidé;5057;non
2020-06-29T17:30:00+02:00;2020-06-29;17:30;76;Occitanie;;;;;;3905;Consolidé;;non
2020-06-29T19:30:00+02:00;2020-06-29;19:30;76;Occitanie;;;;;;4001;Consolidé;;non
2020-06-29T20:00:00+02:00;2020-06-29;20:00;76;Occitanie;327;Définitif;657;Définitif;984;3935;Consolidé;4919;non
2020-06-29T21:30:00+02:00;2020-06-29;21:30;76;Occitanie;;;;;;3630;Consolidé;;non
2020-06-29T23:00:00+02:00;2020-06-29;23:00;76;Occitanie;277;Définitif;557;Définitif;834;4097;Consolidé;4931;non
2020-06-30T06:00:00+02:00;2020-06-30;06:00;76;Occitanie;270;Définitif;640;Définitif;910;2906;Consolidé;3816;non
2020-06-30T09:00:00+02:00;2020-06-30;09:00;76;Occitanie;324;Définitif;768;Définitif;1092;3772;Consolidé;4864;non
2020-06-30T09:30:00+02:00;2020-06-30;09:30;76;Occitanie;;;;;;3865;Consolidé;;non
2020-06-30T14:00:00+02:00;2020-06-30;14:00;76;Occitanie;251;Définitif;625;Définitif;876;4319;Consolidé;5195;non
2020-06-30T15:00:00+02:00;2020-06-30;15:00;76;Occitanie;222;Définitif;576;Définitif;798;4206;Consolidé;5004;non
2020-06-30T16:00:00+02:00;2020-06-30;16:00;76;Occitanie;222;Définitif;551;Définitif;773;4150;Consolidé;4923;non
2020-06-30T19:00:00+02:00;2020-06-30;19:00;76;Occitanie;298;Définitif;608;Définitif;906;4177;Consolidé;5083;non
2020-06-30T20:00:00+02:00;2020-06-30;20:00;76;Occitanie;308;Définitif;631;Définitif;939;4062;Consolidé;5001;non
2020-06-30T23:30:00+02:00;2020-06-30;23:30;76;Occitanie;;;;;;3956;Consolidé;;non
2020-07-01T03:00:00+02:00;2020-07-01;03:00;76;Occitanie;203;Définitif;452;Définitif;655;3063;Consolidé;3718;non
2020-07-01T04:00:00+02:00;2020-07-01;04:00;76;Occitanie;219;Définitif;462;Définitif;681;2897;Consolidé;3578;non
2020-07-01T07:30:00+02:00;2020-07-01;07:30;76;Occitanie;;;;;;3356;Consolidé;;non
2020-07-01T12:00:00+02:00;2020-07-01;12:00;76;Occitanie;304;Définitif;692;Définitif;996;4481;Consolidé;5477;non
2020-07-07T17:00:00+02:00;2020-07-07;17:00;76;Occitanie;255;Définitif;591;Définitif;846;4175;Consolidé;5021;non
2020-07-07T18:30:00+02:00;2020-07-07;18:30;76;Occitanie;;;;;;4190;Consolidé;;non
2020-07-07T19:30:00+02:00;2020-07-07;19:30;76;Occitanie;;;;;;4228;Consolidé;;non
2020-07-08T00:00:00+02:00;2020-07-08;00:00;76;Occitanie;247;Définitif;533;Définitif;780;4062;Consolidé;4842;non
2020-07-08T03:30:00+02:00;2020-07-08;03:30;76;Occitanie;;;;;;3097;Consolidé;;non
2020-07-08T07:30:00+02:00;2020-07-08;07:30;76;Occitanie;;;;;;3460;Consolidé;;non
2020-07-08T08:30:00+02:00;2020-07-08;08:30;76;Occitanie;;;;;;3803;Consolidé;;non
2020-07-08T12:00:00+02:00;2020-07-08;12:00;76;Occitanie;307;Définitif;739;Définitif;1046;4541;Consolidé;5587;non
2020-07-08T14:00:00+02:00;2020-07-08;14:00;76;Occitanie;276;Définitif;640;Définitif;916;4518;Consolidé;5434;non
2020-07-08T18:00:00+02:00;2020-07-08;18:00;76;Occitanie;268;Définitif;601;Définitif;869;4305;Consolidé;5174;non
2020-07-08T20:30:00+02:00;2020-07-08;20:30;76;Occitanie;;;;;;4140;Consolidé;;non
2020-07-08T22:00:00+02:00;2020-07-08;22:00;76;Occitanie;284;Définitif;643;Définitif;927;3920;Consolidé;4847;non
2020-07-08T22:30:00+02:00;2020-07-08;22:30;76;Occitanie;;;;;;4025;Consolidé;;non
2020-06-27T16:00:00+02:00;2020-06-27;16:00;76;Occitanie;175;Définitif;408;Définitif;583;3560;Consolidé;4143;non
2020-06-27T18:00:00+02:00;2020-06-27;18:00;76;Occitanie;209;Définitif;461;Définitif;670;3590;Consolidé;4260;non
2020-07-02T02:00:00+02:00;2020-07-02;02:00;76;Occitanie;214;Définitif;456;Définitif;670;3191;Consolidé;3861;non
2020-07-02T06:00:00+02:00;2020-07-02;06:00;76;Occitanie;286;Définitif;633;Définitif;919;2983;Consolidé;3902;non
2020-07-02T06:30:00+02:00;2020-07-02;06:30;76;Occitanie;;;;;;3069;Consolidé;;non
2020-07-02T07:00:00+02:00;2020-07-02;07:00;76;Occitanie;361;Définitif;803;Définitif;1164;3248;Consolidé;4412;non
2020-07-02T08:00:00+02:00;2020-07-02;08:00;76;Occitanie;354;Définitif;828;Définitif;1182;3587;Consolidé;4769;non
2020-07-02T08:30:00+02:00;2020-07-02;08:30;76;Occitanie;;;;;;3752;Consolidé;;non
2020-07-02T10:00:00+02:00;2020-07-02;10:00;76;Occitanie;339;Définitif;793;Définitif;1132;4068;Consolidé;5200;non
2020-07-02T11:30:00+02:00;2020-07-02;11:30;76;Occitanie;;;;;;4234;Consolidé;;non
2020-07-02T12:00:00+02:00;2020-07-02;12:00;76;Occitanie;321;Définitif;751;Définitif;1072;4347;Consolidé;5419;non
2020-07-09T03:00:00+02:00;2020-07-09;03:00;76;Occitanie;170;Définitif;485;Définitif;655;3197;Consolidé;3852;non
2020-07-09T04:30:00+02:00;2020-07-09;04:30;76;Occitanie;;;;;;2925;Consolidé;;non
2020-07-09T08:00:00+02:00;2020-07-09;08:00;76;Occitanie;331;Définitif;782;Définitif;1113;3633;Consolidé;4746;non
2020-07-09T09:30:00+02:00;2020-07-09;09:30;76;Occitanie;;;;;;4127;Consolidé;;non
2020-06-28T06:30:00+02:00;2020-06-28;06:30;76;Occitanie;;;;;;2453;Consolidé;;non
2020-06-28T08:00:00+02:00;2020-06-28;08:00;76;Occitanie;203;Définitif;419;Définitif;622;2633;Consolidé;3255;non
2020-07-01T21:00:00+02:00;2020-07-01;21:00;76;Occitanie;284;Définitif;642;Définitif;926;3721;Consolidé;4647;non
2020-07-01T22:30:00+02:00;2020-07-01;22:30;76;Occitanie;;;;;;3808;Consolidé;;non
2020-07-20T21:30:00+02:00;2020-07-20;21:30;76;Occitanie;;;;;;4064;Consolidé;;non
2020-07-20T22:30:00+02:00;2020-07-20;22:30;76;Occitanie;;;;;;4170;Consolidé;;non
2020-07-21T07:30:00+02:00;2020-07-21;07:30;76;Occitanie;;;;;;3548;Consolidé;;non
2020-07-21T08:00:00+02:00;2020-07-21;08:00;76;Occitanie;294;Définitif;719;Définitif;1013;3710;Consolidé;4723;non
2020-07-21T10:00:00+02:00;2020-07-21;10:00;76;Occitanie;321;Définitif;717;Définitif;1038;4377;Consolidé;5415;non
2020-07-21T17:00:00+02:00;2020-07-21;17:00;76;Occitanie;222;Définitif;507;Définitif;729;4591;Consolidé;5320;non
2020-07-21T21:00:00+02:00;2020-07-21;21:00;76;Occitanie;282;Définitif;581;Définitif;863;4219;Consolidé;5082;non
2020-07-21T23:00:00+02:00;2020-07-21;23:00;76;Occitanie;240;Définitif;498;Définitif;738;4589;Consolidé;5327;non
2020-07-21T23:30:00+02:00;2020-07-21;23:30;76;Occitanie;;;;;;4295;Consolidé;;non
2020-07-22T07:00:00+02:00;2020-07-22;07:00;76;Occitanie;305;Définitif;682;Définitif;987;3416;Consolidé;4403;non
2020-07-22T07:30:00+02:00;2020-07-22;07:30;76;Occitanie;;;;;;3602;Consolidé;;non
2020-07-22T08:30:00+02:00;2020-07-22;08:30;76;Occitanie;;;;;;3991;Consolidé;;non
2020-07-22T10:30:00+02:00;2020-07-22;10:30;76;Occitanie;;;;;;4454;Consolidé;;non
2020-07-22T11:30:00+02:00;2020-07-22;11:30;76;Occitanie;;;;;;4652;Consolidé;;non
2020-07-22T14:30:00+02:00;2020-07-22;14:30;76;Occitanie;;;;;;4815;Consolidé;;non
2020-07-22T15:00:00+02:00;2020-07-22;15:00;76;Occitanie;232;Définitif;515;Définitif;747;4798;Consolidé;5545;non
2020-07-22T22:30:00+02:00;2020-07-22;22:30;76;Occitanie;;;;;;4191;Consolidé;;non
2020-07-22T23:00:00+02:00;2020-07-22;23:00;76;Occitanie;220;Définitif;493;Définitif;713;4532;Consolidé;5245;non
2020-07-23T01:30:00+02:00;2020-07-23;01:30;76;Occitanie;;;;;;3491;Consolidé;;non
2020-07-23T05:30:00+02:00;2020-07-23;05:30;76;Occitanie;;;;;;3133;Consolidé;;non
2020-07-23T09:30:00+02:00;2020-07-23;09:30;76;Occitanie;;;;;;4288;Consolidé;;non
2020-07-23T13:00:00+02:00;2020-07-23;13:00;76;Occitanie;268;Définitif;626;Définitif;894;5021;Consolidé;5915;non
2020-07-23T14:00:00+02:00;2020-07-23;14:00;76;Occitanie;241;Définitif;552;Définitif;793;5036;Consolidé;5829;non
2020-07-23T14:30:00+02:00;2020-07-23;14:30;76;Occitanie;;;;;;5020;Consolidé;;non
2020-07-23T15:00:00+02:00;2020-07-23;15:00;76;Occitanie;232;Définitif;524;Définitif;756;4960;Consolidé;5716;non
2020-07-23T16:00:00+02:00;2020-07-23;16:00;76;Occitanie;218;Définitif;504;Définitif;722;4802;Consolidé;5524;non
2020-07-23T16:30:00+02:00;2020-07-23;16:30;76;Occitanie;;;;;;4704;Consolidé;;non
2020-07-23T17:30:00+02:00;2020-07-23;17:30;76;Occitanie;;;;;;4586;Consolidé;;non
2020-07-25T08:00:00+02:00;2020-07-25;08:00;76;Occitanie;201;Définitif;460;Définitif;661;3115;Consolidé;3776;non
2020-07-25T08:30:00+02:00;2020-07-25;08:30;76;Occitanie;;;;;;3285;Consolidé;;non
2020-07-25T09:00:00+02:00;2020-07-25;09:00;76;Occitanie;221;Définitif;494;Définitif;715;3456;Consolidé;4171;non
2020-07-25T13:00:00+02:00;2020-07-25;13:00;76;Occitanie;213;Définitif;453;Définitif;666;4398;Consolidé;5064;non
2020-07-25T20:30:00+02:00;2020-07-25;20:30;76;Occitanie;;;;;;3925;Consolidé;;non
2020-07-25T21:00:00+02:00;2020-07-25;21:00;76;Occitanie;230;Définitif;452;Définitif;682;3777;Consolidé;4459;non
2020-07-25T22:30:00+02:00;2020-07-25;22:30;76;Occitanie;;;;;;3964;Consolidé;;non
2020-07-26T00:30:00+02:00;2020-07-26;00:30;76;Occitanie;;;;;;3638;Consolidé;;non
2020-07-26T02:00:00+02:00;2020-07-26;02:00;76;Occitanie;149;Définitif;323;Définitif;472;3225;Consolidé;3697;non
2020-07-26T03:00:00+02:00;2020-07-26;03:00;76;Occitanie;150;Définitif;306;Définitif;456;3116;Consolidé;3572;non
2020-07-26T04:00:00+02:00;2020-07-26;04:00;76;Occitanie;173;Définitif;327;Définitif;500;2945;Consolidé;3445;non
2020-07-26T08:30:00+02:00;2020-07-26;08:30;76;Occitanie;;;;;;3044;Consolidé;;non
2020-07-26T09:00:00+02:00;2020-07-26;09:00;76;Occitanie;183;Définitif;412;Définitif;595;3226;Consolidé;3821;non
2020-07-26T10:30:00+02:00;2020-07-26;10:30;76;Occitanie;;;;;;3601;Consolidé;;non
2020-07-26T11:00:00+02:00;2020-07-26;11:00;76;Occitanie;207;Définitif;431;Définitif;638;3698;Consolidé;4336;non
2020-07-26T14:30:00+02:00;2020-07-26;14:30;76;Occitanie;;;;;;3835;Consolidé;;non
2020-07-26T15:00:00+02:00;2020-07-26;15:00;76;Occitanie;160;Définitif;344;Définitif;504;3772;Consolidé;4276;non
2020-07-26T16:00:00+02:00;2020-07-26;16:00;76;Occitanie;161;Définitif;346;Définitif;507;3691;Consolidé;4198;non
2020-07-26T16:30:00+02:00;2020-07-26;16:30;76;Occitanie;;;;;;3637;Consolidé;;non
2020-07-26T17:00:00+02:00;2020-07-26;17:00;76;Occitanie;160;Définitif;360;Définitif;520;3639;Consolidé;4159;non
2020-07-26T18:30:00+02:00;2020-07-26;18:30;76;Occitanie;;;;;;3749;Consolidé;;non
2020-07-26T20:30:00+02:00;2020-07-26;20:30;76;Occitanie;;;;;;3946;Consolidé;;non
2020-07-26T21:00:00+02:00;2020-07-26;21:00;76;Occitanie;210;Définitif;439;Définitif;649;3900;Consolidé;4549;non
2020-07-27T03:30:00+02:00;2020-07-27;03:30;76;Occitanie;;;;;;3068;Consolidé;;non
2020-07-27T05:30:00+02:00;2020-07-27;05:30;76;Occitanie;;;;;;2997;Consolidé;;non
2020-07-17T10:30:00+02:00;2020-07-17;10:30;76;Occitanie;;;;;;4299;Consolidé;;non
2020-07-17T14:30:00+02:00;2020-07-17;14:30;76;Occitanie;;;;;;4345;Consolidé;;non
2020-07-17T16:00:00+02:00;2020-07-17;16:00;76;Occitanie;214;Définitif;562;Définitif;776;4192;Consolidé;4968;non
2020-07-17T23:30:00+02:00;2020-07-17;23:30;76;Occitanie;;;;;;4012;Consolidé;;non
2020-07-18T00:00:00+02:00;2020-07-18;00:00;76;Occitanie;186;Définitif;483;Définitif;669;4002;Consolidé;4671;non
2020-07-18T02:30:00+02:00;2020-07-18;02:30;76;Occitanie;;;;;;3232;Consolidé;;non
2020-07-18T03:00:00+02:00;2020-07-18;03:00;76;Occitanie;150;Définitif;446;Définitif;596;3156;Consolidé;3752;non
2020-07-18T05:30:00+02:00;2020-07-18;05:30;76;Occitanie;;;;;;2922;Consolidé;;non
2020-07-18T06:30:00+02:00;2020-07-18;06:30;76;Occitanie;;;;;;2884;Consolidé;;non
2020-07-18T07:30:00+02:00;2020-07-18;07:30;76;Occitanie;;;;;;2993;Consolidé;;non
2020-07-18T09:30:00+02:00;2020-07-18;09:30;76;Occitanie;;;;;;3585;Consolidé;;non
2020-07-18T11:30:00+02:00;2020-07-18;11:30;76;Occitanie;;;;;;3878;Consolidé;;non
2020-07-18T19:30:00+02:00;2020-07-18;19:30;76;Occitanie;;;;;;3972;Consolidé;;non
2020-07-18T21:00:00+02:00;2020-07-18;21:00;76;Occitanie;221;Définitif;472;Définitif;693;3705;Consolidé;4398;non
2020-07-18T23:30:00+02:00;2020-07-18;23:30;76;Occitanie;;;;;;4007;Consolidé;;non
2020-07-19T01:30:00+02:00;2020-07-19;01:30;76;Occitanie;;;;;;3351;Consolidé;;non
2020-07-19T02:30:00+02:00;2020-07-19;02:30;76;Occitanie;;;;;;3213;Consolidé;;non
2020-07-19T04:00:00+02:00;2020-07-19;04:00;76;Occitanie;184;Définitif;374;Définitif;558;2895;Consolidé;3453;non
2020-07-19T04:30:00+02:00;2020-07-19;04:30;76;Occitanie;;;;;;2845;Consolidé;;non
2020-07-19T08:00:00+02:00;2020-07-19;08:00;76;Occitanie;181;Définitif;448;Définitif;629;2836;Consolidé;3465;non
2020-07-19T12:30:00+02:00;2020-07-19;12:30;76;Occitanie;;;;;;4026;Consolidé;;non
2020-07-19T15:30:00+02:00;2020-07-19;15:30;76;Occitanie;;;;;;3697;Consolidé;;non
2020-07-19T17:30:00+02:00;2020-07-19;17:30;76;Occitanie;;;;;;3588;Consolidé;;non
2020-07-19T20:00:00+02:00;2020-07-19;20:00;76;Occitanie;233;Définitif;507;Définitif;740;3892;Consolidé;4632;non
2020-07-20T04:00:00+02:00;2020-07-20;04:00;76;Occitanie;186;Définitif;430;Définitif;616;2938;Consolidé;3554;non
2020-07-20T07:00:00+02:00;2020-07-20;07:00;76;Occitanie;297;Définitif;737;Définitif;1034;3180;Consolidé;4214;non
2020-07-20T09:00:00+02:00;2020-07-20;09:00;76;Occitanie;297;Définitif;710;Définitif;1007;3931;Consolidé;4938;non
2020-07-20T16:00:00+02:00;2020-07-20;16:00;76;Occitanie;221;Définitif;515;Définitif;736;4580;Consolidé;5316;non
2020-07-20T18:30:00+02:00;2020-07-20;18:30;76;Occitanie;;;;;;4377;Consolidé;;non
2020-07-20T20:00:00+02:00;2020-07-20;20:00;76;Occitanie;285;Définitif;606;Définitif;891;4411;Consolidé;5302;non
2020-07-20T20:30:00+02:00;2020-07-20;20:30;76;Occitanie;;;;;;4242;Consolidé;;non
2020-07-13T16:30:00+02:00;2020-07-13;16:30;76;Occitanie;;;;;;4100;Consolidé;;non
2020-07-13T17:30:00+02:00;2020-07-13;17:30;76;Occitanie;;;;;;4075;Consolidé;;non
2020-07-13T19:30:00+02:00;2020-07-13;19:30;76;Occitanie;;;;;;4173;Consolidé;;non
2020-07-13T23:00:00+02:00;2020-07-13;23:00;76;Occitanie;191;Définitif;444;Définitif;635;4259;Consolidé;4894;non
2020-07-13T23:30:00+02:00;2020-07-13;23:30;76;Occitanie;;;;;;4009;Consolidé;;non
2020-07-14T00:30:00+02:00;2020-07-14;00:30;76;Occitanie;;;;;;3715;Consolidé;;non
2020-07-14T02:30:00+02:00;2020-07-14;02:30;76;Occitanie;;;;;;3233;Consolidé;;non
2020-07-14T04:00:00+02:00;2020-07-14;04:00;76;Occitanie;170;Définitif;418;Définitif;588;2976;Consolidé;3564;non
2020-07-14T04:30:00+02:00;2020-07-14;04:30;76;Occitanie;;;;;;2858;Consolidé;;non
2020-07-14T05:00:00+02:00;2020-07-14;05:00;76;Occitanie;206;Définitif;437;Définitif;643;2828;Consolidé;3471;non
2020-07-14T06:00:00+02:00;2020-07-14;06:00;76;Occitanie;174;Définitif;446;Définitif;620;2810;Consolidé;3430;non
2020-07-14T07:00:00+02:00;2020-07-14;07:00;76;Occitanie;170;Définitif;471;Définitif;641;2779;Consolidé;3420;non
2020-07-14T08:00:00+02:00;2020-07-14;08:00;76;Occitanie;189;Définitif;507;Définitif;696;2961;Consolidé;3657;non
2020-07-14T09:00:00+02:00;2020-07-14;09:00;76;Occitanie;210;Définitif;544;Définitif;754;3249;Consolidé;4003;non
2020-07-14T13:30:00+02:00;2020-07-14;13:30;76;Occitanie;;;;;;4052;Consolidé;;non
2020-07-14T15:00:00+02:00;2020-07-14;15:00;76;Occitanie;176;Définitif;446;Définitif;622;3788;Consolidé;4410;non
2020-07-14T22:30:00+02:00;2020-07-14;22:30;76;Occitanie;;;;;;3836;Consolidé;;non
2020-07-15T00:00:00+02:00;2020-07-15;00:00;76;Occitanie;220;Définitif;420;Définitif;640;3916;Consolidé;4556;non
2020-07-15T01:30:00+02:00;2020-07-15;01:30;76;Occitanie;;;;;;3279;Consolidé;;non
2020-07-15T03:00:00+02:00;2020-07-15;03:00;76;Occitanie;191;Définitif;424;Définitif;615;3112;Consolidé;3727;non
2020-07-15T03:30:00+02:00;2020-07-15;03:30;76;Occitanie;;;;;;3053;Consolidé;;non
2020-07-15T04:00:00+02:00;2020-07-15;04:00;76;Occitanie;209;Définitif;459;Définitif;668;2982;Consolidé;3650;non
2020-07-15T05:00:00+02:00;2020-07-15;05:00;76;Occitanie;245;Définitif;524;Définitif;769;2953;Consolidé;3722;non
2020-07-15T07:00:00+02:00;2020-07-15;07:00;76;Occitanie;314;Définitif;763;Définitif;1077;3276;Consolidé;4353;non
2020-07-15T09:00:00+02:00;2020-07-15;09:00;76;Occitanie;312;Définitif;741;Définitif;1053;3982;Consolidé;5035;non
2020-07-15T10:30:00+02:00;2020-07-15;10:30;76;Occitanie;;;;;;4247;Consolidé;;non
2020-07-15T17:30:00+02:00;2020-07-15;17:30;76;Occitanie;;;;;;4089;Consolidé;;non
2020-07-15T18:00:00+02:00;2020-07-15;18:00;76;Occitanie;261;Définitif;611;Définitif;872;4089;Consolidé;4961;non
2020-07-15T18:30:00+02:00;2020-07-15;18:30;76;Occitanie;;;;;;4107;Consolidé;;non
2020-07-15T19:00:00+02:00;2020-07-15;19:00;76;Occitanie;279;Définitif;661;Définitif;940;4173;Consolidé;5113;non
2020-07-15T21:30:00+02:00;2020-07-15;21:30;76;Occitanie;;;;;;3762;Consolidé;;non
2020-07-09T12:00:00+02:00;2020-07-09;12:00;76;Occitanie;313;Définitif;718;Définitif;1031;4609;Consolidé;5640;non
2020-07-09T13:00:00+02:00;2020-07-09;13:00;76;Occitanie;319;Définitif;668;Définitif;987;4758;Consolidé;5745;non
2020-07-09T14:00:00+02:00;2020-07-09;14:00;76;Occitanie;286;Définitif;613;Définitif;899;4723;Consolidé;5622;non
2020-07-09T15:00:00+02:00;2020-07-09;15:00;76;Occitanie;244;Définitif;581;Définitif;825;4663;Consolidé;5488;non
2020-07-09T15:30:00+02:00;2020-07-09;15:30;76;Occitanie;;;;;;4655;Consolidé;;non
2020-07-09T21:00:00+02:00;2020-07-09;21:00;76;Occitanie;292;Définitif;639;Définitif;931;4062;Consolidé;4993;non
2020-07-10T01:00:00+02:00;2020-07-10;01:00;76;Occitanie;172;Définitif;484;Définitif;656;3543;Consolidé;4199;non
2020-07-10T01:30:00+02:00;2020-07-10;01:30;76;Occitanie;;;;;;3497;Consolidé;;non
2020-07-10T03:30:00+02:00;2020-07-10;03:30;76;Occitanie;;;;;;3240;Consolidé;;non
2020-07-10T11:30:00+02:00;2020-07-10;11:30;76;Occitanie;;;;;;4516;Consolidé;;non
2020-07-10T12:30:00+02:00;2020-07-10;12:30;76;Occitanie;;;;;;4750;Consolidé;;non
2020-07-10T13:30:00+02:00;2020-07-10;13:30;76;Occitanie;;;;;;4767;Consolidé;;non
2020-07-10T14:30:00+02:00;2020-07-10;14:30;76;Occitanie;;;;;;4696;Consolidé;;non
2020-07-10T18:00:00+02:00;2020-07-10;18:00;76;Occitanie;245;Définitif;579;Définitif;824;4392;Consolidé;5216;non
2020-07-10T21:30:00+02:00;2020-07-10;21:30;76;Occitanie;;;;;;3880;Consolidé;;non
2020-07-10T23:00:00+02:00;2020-07-10;23:00;76;Occitanie;218;Définitif;513;Définitif;731;4365;Consolidé;5096;non
2020-07-11T01:30:00+02:00;2020-07-11;01:30;76;Occitanie;;;;;;3449;Consolidé;;non
2020-07-11T17:30:00+02:00;2020-07-11;17:30;76;Occitanie;;;;;;3852;Consolidé;;non
2020-07-11T22:00:00+02:00;2020-07-11;22:00;76;Occitanie;200;Définitif;479;Définitif;679;3767;Consolidé;4446;non
2020-07-11T22:30:00+02:00;2020-07-11;22:30;76;Occitanie;;;;;;3926;Consolidé;;non
2020-07-12T01:00:00+02:00;2020-07-12;01:00;76;Occitanie;173;Définitif;392;Définitif;565;3392;Consolidé;3957;non
2020-07-12T06:00:00+02:00;2020-07-12;06:00;76;Occitanie;154;Définitif;405;Définitif;559;2800;Consolidé;3359;non
2020-07-12T09:30:00+02:00;2020-07-12;09:30;76;Occitanie;;;;;;3328;Consolidé;;non
2020-07-12T10:30:00+02:00;2020-07-12;10:30;76;Occitanie;;;;;;3525;Consolidé;;non
2020-07-12T13:00:00+02:00;2020-07-12;13:00;76;Occitanie;204;Définitif;479;Définitif;683;4037;Consolidé;4720;non
2020-07-12T14:00:00+02:00;2020-07-12;14:00;76;Occitanie;194;Définitif;453;Définitif;647;3827;Consolidé;4474;non
2020-07-12T15:30:00+02:00;2020-07-12;15:30;76;Occitanie;;;;;;3616;Consolidé;;non
2020-07-12T16:00:00+02:00;2020-07-12;16:00;76;Occitanie;160;Définitif;426;Définitif;586;3523;Consolidé;4109;non
2020-07-12T17:30:00+02:00;2020-07-12;17:30;76;Occitanie;;;;;;3478;Consolidé;;non
2020-07-12T22:30:00+02:00;2020-07-12;22:30;76;Occitanie;;;;;;3869;Consolidé;;non
2020-07-12T23:00:00+02:00;2020-07-12;23:00;76;Occitanie;186;Définitif;421;Définitif;607;4226;Consolidé;4833;non
2020-07-13T01:30:00+02:00;2020-07-13;01:30;76;Occitanie;;;;;;3255;Consolidé;;non
2020-07-24T01:00:00+02:00;2020-07-24;01:00;76;Occitanie;185;Définitif;442;Définitif;627;3555;Consolidé;4182;non
2020-07-24T02:30:00+02:00;2020-07-24;02:30;76;Occitanie;;;;;;3405;Consolidé;;non
2020-07-24T04:30:00+02:00;2020-07-24;04:30;76;Occitanie;;;;;;3099;Consolidé;;non
2020-07-24T06:00:00+02:00;2020-07-24;06:00;76;Occitanie;263;Définitif;554;Définitif;817;3234;Consolidé;4051;non
2020-07-24T08:00:00+02:00;2020-07-24;08:00;76;Occitanie;300;Définitif;699;Définitif;999;3679;Consolidé;4678;non
2020-07-24T09:00:00+02:00;2020-07-24;09:00;76;Occitanie;287;Définitif;685;Définitif;972;4017;Consolidé;4989;non
2020-07-24T09:30:00+02:00;2020-07-24;09:30;76;Occitanie;;;;;;4188;Consolidé;;non
2020-07-24T13:30:00+02:00;2020-07-24;13:30;76;Occitanie;;;;;;4767;Consolidé;;non
2020-07-24T15:30:00+02:00;2020-07-24;15:30;76;Occitanie;;;;;;4638;Consolidé;;non
2020-07-24T17:00:00+02:00;2020-07-24;17:00;76;Occitanie;231;Définitif;476;Définitif;707;4409;Consolidé;5116;non
2020-07-24T18:00:00+02:00;2020-07-24;18:00;76;Occitanie;252;Définitif;507;Définitif;759;4395;Consolidé;5154;non
2020-07-24T19:00:00+02:00;2020-07-24;19:00;76;Occitanie;262;Définitif;532;Définitif;794;4439;Consolidé;5233;non
2020-07-24T19:30:00+02:00;2020-07-24;19:30;76;Occitanie;;;;;;4374;Consolidé;;non
2020-07-24T23:30:00+02:00;2020-07-24;23:30;76;Occitanie;;;;;;4116;Consolidé;;non
2020-07-25T00:30:00+02:00;2020-07-25;00:30;76;Occitanie;;;;;;3823;Consolidé;;non
2020-07-25T01:00:00+02:00;2020-07-25;01:00;76;Occitanie;159;Définitif;414;Définitif;573;3510;Consolidé;4083;non
2020-07-25T05:00:00+02:00;2020-07-25;05:00;76;Occitanie;147;Définitif;370;Définitif;517;2895;Consolidé;3412;non
2020-07-25T07:30:00+02:00;2020-07-25;07:30;76;Occitanie;;;;;;3008;Consolidé;;non
2020-07-11T11:30:00+02:00;2020-07-11;11:30;76;Occitanie;;;;;;3970;Consolidé;;non
2020-07-11T13:00:00+02:00;2020-07-11;13:00;76;Occitanie;226;Définitif;528;Définitif;754;4301;Consolidé;5055;non
2020-07-11T16:30:00+02:00;2020-07-11;16:30;76;Occitanie;;;;;;3887;Consolidé;;non
2020-07-11T19:30:00+02:00;2020-07-11;19:30;76;Occitanie;;;;;;4010;Consolidé;;non
2020-07-13T06:30:00+02:00;2020-07-13;06:30;76;Occitanie;;;;;;2926;Consolidé;;non
2020-07-13T07:30:00+02:00;2020-07-13;07:30;76;Occitanie;;;;;;3176;Consolidé;;non
